2117.3500976562,1,25,16777215,1460739202,0,9fe58c0e,1762275385,贝爷终于要开始吃东西了
805.09497070312,1,25,16777215,1463464310,0,eac0363c,1857092677,这时候要是水里再出来个什么东西，，，，，
2127.0700683594,1,25,16777215,1464536190,0,8ed320b8,1904217399,天哪响尾蛇！这不是毒蛇吗？
1532.1199951172,1,25,16777215,1467559262,0,cd4af43b,2032908471,这集贝爷还没吃过东西
1793.6300048828,1,25,16777215,1468398114,0,b778b2fe,2079725551,小动物们悲剧了
129.00799560547,1,25,16777215,1469753515,0,de1e46a8,2165657157,喂...你的包呢..
403.86099243164,1,25,16777215,1469753808,0,de1e46a8,2165671199,注意..阿拉伯版贝爷即将出现..
1899.9599609375,1,25,16777215,1470071847,0,37eb83af,2190190417,有没有已经成型一半的
1442.5100097656,1,25,16777215,1470393040,0,d27cfdcc,2211112261,为了生存
2141.8200683594,1,25,16777215,1470393739,0,d27cfdcc,2211176073,上集都吃过了吧
2381.1999511719,1,25,16777215,1470393978,0,d27cfdcc,2211198081,鳄鱼？
129.9640045166,1,25,16777215,1471023077,0,d51a7016,2256202869,迷迷茫茫
147.48300170898,1,25,16777215,1471023097,0,d51a7016,2256203849,平顶山
419.1780090332,1,25,16777215,1471023378,0,d51a7016,2256216203,穆罕默德贝爷
234.70700073242,1,25,16777215,1472558559,0,5587a434,2355620261,贝爷没背包？
1350.1199951172,1,25,16777215,1472559732,0,5587a434,2355713717,不会就这样喝完了吧……
1409.6500244141,1,25,16777215,1472559801,0,5587a434,2355719131,摄影师尴尬
1450.7399902344,1,25,16777215,1472559886,0,5587a434,2355725811,贝爷可是连尿都喝的，往头巾上淋点尿算什么
1572.9699707031,1,25,16777215,1472560028,0,5587a434,2355737007,贝爷这身衣服质量真好
1800.5200195312,1,25,16777215,1472560271,0,5587a434,2355756767,食物链顶端的男人要来了
2262.8601074219,1,25,16777215,1472560766,0,5587a434,2355796775,跟上一集一样
187.88299560547,1,25,16777215,1474194003,0,3bb3ef2a,2422037845,啦啦啦啦啦啦啦
69.703002929688,1,25,16777215,1474766834,0,753b0714,2441373121,加油 贝爷！！
163.80400085449,1,25,16777215,1474766930,0,753b0714,2441377167,忘记了！求生包
198.12199401855,1,25,16777215,1474766962,0,753b0714,2441378599,有人在看吗？？
462.09100341797,1,25,16777215,1474767226,0,753b0714,2441390407,贝爷求生刀！力量+20锋利+20体力+5%==超级小刀
1921.3599853516,1,25,16777215,1474768685,0,753b0714,2441462231,可能会有的
2144.3500976562,1,25,16777215,1474768911,0,753b0714,2441473791,被咬了就不好了
2556.6499023438,1,25,16777215,1474769323,0,753b0714,2441494641,摄影师 你幸苦了
1812.5,1,25,16777215,1475578595,0,80b1c82c,2500749863,为鸟儿默哀
820.64599609375,1,25,16777215,1477062629,0,67ece5d2,2578472303,好
29.444000244141,1,25,16777215,1477146115,0,0f3b6497,2582571277,gs✘c。d'g'sh'syqtatata
173.08399963379,1,25,16777215,1477975071,0,5d4bf079,2619870461,这是什么时候的？
1428.4100341797,1,25,16777215,1478061010,0,5d4bf079,2622799539,还捂住鼻子。。。
1890.2199707031,1,25,16777215,1478061478,0,5d4bf079,2622819019,连壳也吃了。。。
209.48199462891,1,25,16777215,1478602551,0,71e7da4b,2643566505,有人在看贝爷的弹幕由我来组成。
240.83500671387,1,25,16777215,1478602589,0,71e7da4b,2643568239,对
813.90698242188,1,25,16777215,1478603170,0,71e7da4b,2643595513,怎么总感觉像盗墓笔记里面的那个。。。
1357.8000488281,1,25,16777215,1478603724,0,71e7da4b,2643621365,显然只有一点点水了( ᵒ̴̶̷᷄⚰ᵒ̴̶̷᷅ )
1433.0999755859,1,25,16777215,1478603804,0,71e7da4b,2643625145,摄像师伟大
1448.4300537109,1,25,16777215,1478603825,0,71e7da4b,2643626051,+|
1892.8299560547,1,25,16777215,1479014629,0,6cef1c86,2657776383,蛋壳也能吃吗...果然看这个涨姿势
1892.8599853516,1,25,16777215,1480688613,0,b97d7771,2712853279,又学会了新姿势。。。
215.22300720215,1,25,16777215,1480739556,0,e5cebd9a,2714269267,吱
1403.3499755859,1,25,16777215,1480837294,0,044df251,2718822443,边吃饭边看的我，(#ﾟДﾟ)
2086.1101074219,1,25,16777215,1480853235,0,12225afa,2719815573,哈
2122.2199707031,1,25,16777215,1480853264,0,12225afa,2719818695,今天吃什么蛇呢
2160.4699707031,1,25,16777215,1480853350,0,12225afa,2719822233,秘笈！响尾蛇之怒
1409.7099609375,1,25,16777215,1481823709,0,d5f4dfeb,2751998999,加1
485.34201049805,1,25,16777215,1481957911,0,10cc6adf,2756176177,道具:贝尔，格里尔斯的锋刃短匕!LV85可使用，力量＋900智力＋908
139.71000671387,1,25,16777215,1482251468,0,8b60f573,2767472069,有人吗？
1423.1400146484,1,25,16777215,1484229987,0,39919209,2840069787,尿泡饭好吃
2260.2199707031,1,25,16777215,1485921628,0,17c595cf,2933534386,似曾相识的一幕
2618.1899414062,1,25,16777215,1486186564,0,30fb4a0a,2951340896,摄影师是航拍仪
1807.1800537109,1,25,16777215,1486270030,0,d668ef9d,2956909604,摄影师：别看着我
1206.9000244141,1,25,16777215,1486895559,0,3c155b1d,2995891756,摄影师好厉害
1224.4499511719,1,25,16777215,1487585945,0,2ee47845,3027241560,，
187.25999450684,1,25,16777215,1487863465,0,3bfc318e,3038467816,十几年前的
386.53698730469,1,25,16777215,1487939506,0,2fd2cfd4,3041099794,那么问题来了，女生怎么办
2134.3601074219,1,25,16777215,1487941228,0,2fd2cfd4,3041238228,毒蛇？没事，去掉头剥掉皮就能吃了
2189.8100585938,1,25,16777215,1487941377,0,2fd2cfd4,3041245236,响尾蛇：没想到吧，老子是保护动物
128.95300292969,1,25,16777215,1488293380,0,fd031501,3056077430,第一，贝爷还是刚开始帅
694.08801269531,1,25,16777215,1489037204,0,dc352dea,3082619018,贝爷跑酷好厉害
2434.1999511719,1,25,16777215,1489039344,0,dc352dea,3082703264,感觉好开心。。果然是胸有成竹就不慌。。
2138.7800292969,1,25,16777215,1489247894,0,a3a04780,3092111838,贝爷什么蛇没吃过
2266.580078125,1,25,16777215,1489305073,0,35fa4026,3094586798,上帝视角
1832.4499511719,1,25,16777215,1489847076,0,1188f768,3115618078,鸟，快跑，你打不过他的
